,alpha_annual,beta_mkt,r2,regime
2023-06-05,-0.14257762947402242,0.014763516878742953,0.016258159094823643,trending_up
2023-06-06,-0.1422993447350206,0.014510189890464653,0.015636564236049533,trending_up
2023-06-07,-0.14261790085253823,0.014885804660494585,0.016371498984451005,trending_up
2023-06-08,-0.14260943466757336,0.014870485988096689,0.0163420582595456,trending_up
2023-06-09,-0.14271070927755147,0.014885137221348824,0.01639495050635076,trending_up
2023-06-12,-0.14287475397098826,0.015072310154893211,0.016786121214200977,trending_up
2023-06-13,-0.1427711026115075,0.015049206957896672,0.01661173027070162,trending_up
2023-06-14,-0.1428053027496421,0.015046685538433446,0.01661178172045652,trending_up
2023-06-15,-0.1424851375331826,0.015067875390841038,0.016648947457508334,trending_up
2023-06-16,-0.1433955895526221,0.016117668086207904,0.01882309157605966,trending_up
2023-06-20,-0.1431389273750996,0.016027767084094816,0.018623944389429714,trending_up
2023-06-21,-0.1420950194978774,0.016139841146160575,0.017489773054800595,trending_up
2023-06-22,-0.14199526955433206,0.01597288983285926,0.017178155774413506,trending_up
2023-06-23,-0.13998842281042367,0.01589719392687594,0.017104058407032774,trending_up
2023-06-26,-0.1404653266124556,0.016689004075850927,0.018391707533118362,trending_up
2023-06-27,-0.14072845570433756,0.017263800836220262,0.019310189717414272,trending_up
2023-06-28,-0.1410424454111091,0.017505489785677463,0.02002358521565817,trending_up
2023-07-03,-0.14097033171000428,0.017342621414392155,0.019574159777255296,trending_up
2023-07-05,-0.1412960187936798,0.017746760289056973,0.020367276299116055,trending_up
2023-07-06,-0.14078045881693946,0.01749133165351061,0.01946209287884859,trending_up
2023-07-07,-0.14027227403037779,0.016920391121745135,0.01825797307110566,trending_up
2023-07-10,-0.14038847886540773,0.0171051807486774,0.018589208899984166,trending_up
2023-07-11,-0.1413892620475553,0.019025434164098604,0.021630010642207598,trending_up
2023-07-12,-0.14214843361674379,0.019623216955528135,0.022881335477358933,trending_up
2023-07-13,-0.1423418979589416,0.019769032089626236,0.023332086267437324,trending_up
2023-07-14,-0.1420375337625034,0.01986763503626011,0.023220147756205956,trending_up
2023-07-17,-0.1424299873855992,0.02039783507088064,0.023899559748763788,trending_up
2023-07-18,-0.1423833684094673,0.020336833812081744,0.02372063068502095,trending_up
2023-07-19,-0.14323049934879273,0.020601600153542846,0.02439252602967601,trending_up
2023-07-20,-0.144122589382499,0.02140550506938881,0.02583329825942815,trending_up
2023-07-24,-0.14282893583488054,0.02132514396964457,0.025031557183477604,trending_up
2023-07-25,-0.14293776922399237,0.021567781552622307,0.025583716438654203,trending_up
2023-07-26,-0.14308266891893984,0.02185021734761181,0.026171216845759515,trending_up
2023-07-27,-0.14255424619904378,0.021739770481600265,0.025780245520766742,trending_up
2023-07-28,-0.14227137284737623,0.021370764766149034,0.025069516816958903,trending_up
2023-08-03,-0.1425412154050807,0.021288542774793615,0.02499509249611287,trending_up
2023-08-04,-0.14678849535532545,0.022150102404988076,0.025871901692666288,trending_up
2023-08-08,-0.14643828037424822,0.021793837172157198,0.025111494417868863,trending_up
2023-08-09,-0.14836571159998035,0.022188467438943902,0.02596484042112801,trending_up
2023-08-10,-0.14823029408450228,0.021902160578294725,0.02544143917315489,trending_up
2023-08-11,-0.14902823977992463,0.02315917504848879,0.027589999447618307,trending_up
2023-08-14,-0.14871902263497472,0.02330565356579681,0.027709290915788,trending_up
2023-08-15,-0.14805175173798946,0.02374497944553678,0.027816706770017907,trending_up
2023-08-16,-0.14706796487547658,0.0227428862263263,0.02561784227311903,range_bound
2023-08-17,-0.14167162114348286,0.02268259647495442,0.02662158275995019,range_bound
2023-08-18,-0.14200633570820043,0.023202857369204657,0.027523757503493562,range_bound
2023-08-21,-0.1415626112751931,0.023194057077093034,0.026882559182465737,range_bound
2023-08-22,-0.14138455076462164,0.0232013755932887,0.026689209263612956,range_bound
2023-08-23,-0.140697197792646,0.023064195435440582,0.02578620273748955,range_bound
2023-08-24,-0.14168885298800982,0.023532425124068942,0.026808330033128103,range_bound
2023-08-25,-0.14201036968497693,0.02339007945954682,0.02703482270208868,range_bound
2023-09-11,-0.1417496528890807,0.023638310311731824,0.027230307921592978,range_bound
2023-09-12,-0.1425360536740986,0.024716003055223184,0.02941985708690864,range_bound
2023-09-13,-0.1423702115932164,0.024806310712655946,0.029438063413068982,range_bound
2023-09-14,-0.14229215440346743,0.024767733975924754,0.029335670970074723,range_bound
2023-09-15,-0.1421989633394145,0.0247889357527397,0.029172448053798927,range_bound
2023-09-18,-0.14200220280117803,0.02409544828777194,0.028125396289634397,range_bound
2023-09-19,-0.14185658647315258,0.023999408406158447,0.02787435947026118,range_bound
2023-09-20,-0.14266169700782938,0.02520127350358598,0.030004670651978205,range_bound
2023-09-21,-0.14270096649374375,0.024864451160312294,0.029543352411022794,range_bound
2023-09-22,-0.1425411635851478,0.024929791934789693,0.02919581058811116,range_bound
2023-09-25,-0.14154648322068886,0.02474012148098505,0.02874929915158886,range_bound
2023-09-26,-0.14148977841974641,0.02471893047940747,0.0286657369506349,range_bound
2023-09-27,-0.14027128977728454,0.023513174443098375,0.02629855279787474,range_bound
2023-09-28,-0.1405100314508414,0.02340193840706383,0.026040826663719763,range_bound
2023-10-03,-0.14251433684075132,0.023198804655415392,0.025592631737563654,range_bound
2023-10-04,-0.1452430320822683,0.02526463780777818,0.03067509047085437,range_bound
2023-10-05,-0.14552722802859974,0.02510949559002237,0.030293809006973538,range_bound
2023-10-06,-0.14160338261020422,0.02167482279222594,0.022436248138792636,range_bound
2023-10-09,-0.14168679579881727,0.021835913087880857,0.02311358021148424,range_bound
2023-10-10,-0.14272957154149124,0.02374004616514821,0.026161115030594928,range_bound
2023-10-11,-0.14416076382481458,0.02523566764886282,0.02873925308655667,range_bound
2023-10-12,-0.14444465153571462,0.025500887099100554,0.029356884454929122,range_bound
2023-10-13,-0.14345255444166682,0.02539863074215183,0.028386027057664465,range_bound
2023-10-16,-0.13474703836140278,0.02092624772376323,0.021671476282688618,range_bound
2023-10-17,-0.13449011130141053,0.02118768962766937,0.021653826498485018,range_bound
2023-10-18,-0.13466791096404296,0.021788083245766296,0.022378277609618302,range_bound
2023-10-19,-0.13485211997755553,0.021592314975354986,0.022376609161005256,range_bound
2023-10-20,-0.13383019764047277,0.02093056767425633,0.02082874620892905,range_bound
2023-10-23,-0.13592706460436066,0.020390201794660424,0.017943746043578956,trending_down
2023-10-24,-0.13559243329045934,0.020187192452332043,0.017585428152513072,range_bound
2023-10-25,-0.13617209030643007,0.01985971982863934,0.017060591805367897,trending_down
2023-10-26,-0.1357774820618982,0.018748606843821295,0.015698817974751367,trending_down
2023-11-02,-0.1359245536132513,0.018373292671663464,0.015399891202608429,range_bound
2023-11-03,-0.13913423267363212,0.013323924623118436,0.00814789627647683,range_bound
2023-11-06,-0.14471787010347126,0.00948497594596475,0.003928341121119727,range_bound
2023-11-07,-0.14447537846601133,0.009126129019569947,0.0035471945186731357,range_bound
2023-11-08,-0.144834205010123,0.009005928868982965,0.0034542277473773586,range_bound
2023-11-09,-0.14496819351559032,0.009397025476016533,0.003742654810227064,trending_down
2023-11-10,-0.14953558139119283,0.012028603529181732,0.006008058276118389,range_bound
2023-11-13,-0.14971939191044048,0.012343439657513531,0.006514425298373205,trending_down
2023-11-14,-0.14963551686127818,0.012231866046844595,0.006398042612316468,range_bound
2023-11-15,-0.15026331548583216,0.012332812932335138,0.006814968224471918,range_bound
2023-11-16,-0.1506796945916118,0.012666616495558376,0.007174692150259454,range_bound
2023-11-17,-0.15088364028245227,0.012323413033132589,0.00665783749621196,range_bound
2023-11-20,-0.15162559893514238,0.012360757877167509,0.00668835186184169,range_bound
2023-11-21,-0.15173953469728407,0.012517297750480402,0.006895942336022198,range_bound
2023-11-22,-0.15167673020529093,0.012349579351448876,0.006719446751610403,range_bound
2023-11-24,-0.15192584665604447,0.012519611999043627,0.006917153168587764,range_bound
2023-11-27,-0.15240754155425096,0.01281317370905023,0.00721334346893554,range_bound
2023-11-28,-0.1523103838780494,0.012659040282631024,0.00704596103511379,range_bound
2023-11-29,-0.15270995752319994,0.01264633554158474,0.007037779588368154,range_bound
2023-11-30,-0.15362300453817257,0.013990172432968974,0.008313970546256932,range_bound
2023-12-01,-0.15410640045165924,0.014388850048501753,0.008780162265514369,range_bound
2023-12-04,-0.15393514477329284,0.014127490909007882,0.008081797225407583,range_bound
2023-12-05,-0.15295042474314768,0.013752562541805556,0.007622379125548306,range_bound
2023-12-06,-0.14870308421057699,0.011487086115340333,0.005407838206873183,range_bound
2023-12-07,-0.14770534891827392,0.011620651471265364,0.005293278922606448,range_bound
2023-12-08,-0.14802894201828853,0.011890703525404812,0.005585872614418119,range_bound
2023-12-12,-0.14827436196340105,0.012434140146437157,0.0060982301480675405,range_bound
2023-12-13,-0.15252688569096406,0.010921358148260263,0.004577071765149543,range_bound
2023-12-19,-0.15298287805081967,0.01146033483577128,0.005165032816428328,range_bound
2023-12-20,-0.15631846906404312,0.010333329015754239,0.004157909240328439,range_bound
2023-12-21,-0.14929882587720256,0.010487404201797421,0.004738852496672941,range_bound
2023-12-22,-0.14982693221596977,0.011296238348435995,0.005516201850512048,range_bound
2023-12-26,-0.14935483624088663,0.011147146074155031,0.005272353281685738,range_bound
2023-12-27,-0.1493949526648396,0.010881338117090458,0.004977995385293088,range_bound
2023-12-28,-0.1508123404819638,0.010853363166420932,0.004940468872420611,range_bound
2023-12-29,-0.15096405421813175,0.010855936658863353,0.004944844238089163,range_bound
