,alpha_annual,beta_mkt,r2,regime
2023-04-28,0.12070926233100976,-0.0006806246447058818,3.408233980595199e-07,range_bound
2023-05-01,0.09764800688271658,-0.005099002853030726,1.906437630971869e-05,range_bound
2023-05-02,0.07538071664595591,-0.0004664479653908087,1.59270162614078e-07,range_bound
2023-05-03,0.002372660758191314,0.0018925067991019558,2.586306122820403e-06,range_bound
2023-05-04,0.0023244614901669625,-0.004667184584949165,1.5687796896646233e-05,range_bound
2023-05-05,0.1275049718388921,-0.09870118049036347,0.006873196374782786,range_bound
2023-05-08,0.06578778780205852,-0.12158441868358205,0.010283611686901062,range_bound
2023-05-09,0.07758216774231608,-0.12503458923910737,0.010815113728900427,range_bound
2023-05-10,0.08744394477585349,-0.12584538639181658,0.010922346751610856,range_bound
2023-05-11,0.08292007999703754,-0.12560961352108832,0.01085744660706256,range_bound
2023-05-12,0.07311963722156611,-0.12247343628228476,0.010273547227763746,range_bound
2023-05-15,0.05552443014207853,-0.11477321946400705,0.008925355034199334,range_bound
2023-05-16,0.07956698046291333,-0.12728749004523846,0.01086982028629846,range_bound
2023-05-17,0.11620019286167049,-0.13425961185680002,0.012049028309853105,range_bound
2023-05-18,0.08395319252857125,-0.14391529131941813,0.013754796117955381,range_bound
2023-05-19,0.029644805352469605,-0.16150679610299631,0.01704412640052655,range_bound
2023-05-22,0.055702343304691704,-0.1778091546511985,0.02027506384933886,range_bound
2023-05-23,0.08288943128493442,-0.18724667526413877,0.022233809208934696,range_bound
2023-05-24,-0.007205220652722333,-0.20078684041361414,0.02485854910777785,range_bound
2023-05-25,-0.07073453875663493,-0.22517697568430722,0.029942019599864422,range_bound
2023-05-26,-0.09722171808646551,-0.23233230803631513,0.03163350241353624,range_bound
2023-05-30,-0.11695710842934559,-0.25038526230466274,0.03618769954090317,range_bound
2023-05-31,-0.06422467051421721,-0.28830812383343196,0.04627344025268276,range_bound
2023-06-01,-0.08021863327651757,-0.28586366978744565,0.04523371810582233,range_bound
2023-06-13,-0.031707900070298334,-0.2782408570992412,0.04241089159020728,range_bound
2023-06-14,-0.04880031359309356,-0.2824358926648841,0.04347073096861509,range_bound
2023-06-15,-0.08459425530493703,-0.31329196996857034,0.051981168924545296,range_bound
2023-06-16,-0.08429532406720575,-0.34763241825474483,0.06138530040629575,range_bound
2023-06-20,-0.09772340725064244,-0.37484745711952094,0.06904596815403286,range_bound
2023-06-21,-0.09404792919354166,-0.3823140047216282,0.07130677506303129,range_bound
2023-06-22,-0.07022285536385797,-0.387448422052705,0.07286224136234798,range_bound
2023-06-23,-0.07001299203361233,-0.3914978547375686,0.07391474694818312,trending_up
2023-06-26,-0.07222419063499086,-0.42323873861374856,0.08347337442858571,trending_up
2023-06-27,-0.07306157644107358,-0.4317665734447258,0.08611549903503124,trending_up
2023-06-28,-0.09854616619751588,-0.44039961844520226,0.08807950930606745,trending_up
2023-06-29,-0.08770155784648859,-0.43751246235939656,0.08670702502526673,trending_up
2023-06-30,-0.09335573000494468,-0.4377811287443812,0.0866605399870789,trending_up
2023-07-03,-0.15650604484403174,-0.42903443665975566,0.08160219647898914,trending_up
2023-07-07,-0.11114442597045726,-0.29551632297156466,0.034202274718456716,trending_up
2023-07-10,-0.11102169232088865,-0.2994993386398051,0.03489561695250276,trending_up
2023-07-11,-0.11301005530133401,-0.2970331064804938,0.03389222695021432,trending_up
2023-07-12,-0.1338164285947061,-0.3025874201158693,0.0350653301727587,trending_up
2023-07-13,-0.13224959743548603,-0.27368359677585036,0.026815274362905872,trending_up
2023-07-24,-0.1588155632330227,-0.28369423282931294,0.028694129867532725,trending_up
2023-07-28,-0.14582442049835886,-0.28018368143904704,0.027971202625121205,trending_up
2023-07-31,-0.10728328602110282,-0.3611658817416208,0.04627638487327412,trending_up
2023-08-01,-0.14629934905434705,-0.3361885605663775,0.039994993421926806,trending_up
2023-08-02,-0.14145191807911783,-0.33736860056878976,0.04026068423002105,trending_up
2023-08-03,-0.07413931577976396,-0.3663639711574867,0.04685615309352276,trending_up
2023-08-04,-0.08456363793624577,-0.3608877225599404,0.045422659984584834,trending_up
2023-08-07,-0.03651030980245851,-0.3433664839891123,0.04096483885939206,trending_up
2023-08-08,-0.047411281617140255,-0.34874498113158914,0.042087937099571815,trending_up
2023-08-09,-0.04965605783475957,-0.3468825393478035,0.04159116025277587,range_bound
2023-08-10,-0.0943771403900856,-0.27790539247398544,0.026505092941842,range_bound
2023-08-11,-0.11625799664622727,-0.26420084134380195,0.023765042926406355,range_bound
2023-08-14,-0.13015434094913403,-0.2558686094249068,0.022207780175888314,range_bound
2023-08-15,-0.1438595769427926,-0.26002323301844144,0.022906918197714288,range_bound
2023-08-16,-0.0852805138367384,-0.2617017787003425,0.022986671447676632,range_bound
2023-08-18,-0.10930481098002276,-0.23673142665229843,0.018841744459011767,range_bound
2023-08-21,-0.09720782159096908,-0.23258959094158596,0.01819052591150283,range_bound
2023-08-22,-0.057159231742802685,-0.22877762419025668,0.017564921672146516,range_bound
2023-08-23,-0.09494013936019707,-0.23868940916543416,0.019168490554692497,trending_up
2023-08-24,-0.01110493082275843,-0.24841392313378255,0.020818057969763992,range_bound
2023-08-25,-0.14319859659222411,-0.33155195486959405,0.03815549924492401,range_bound
2023-08-28,-0.12127541241405304,-0.3236865717935758,0.03640701849768879,range_bound
2023-08-29,-0.12994230925113415,-0.3279068238765735,0.03747762821629852,trending_up
2023-08-30,-0.13548757139776624,-0.3273285322619519,0.03775428281306559,trending_up
2023-08-31,-0.1394928171762112,-0.32781864495591134,0.0379177567224287,trending_up
2023-09-01,-0.15787271969733307,-0.33056821913560264,0.03861345022903562,trending_up
2023-09-05,-0.14613435881186876,-0.33112694975883866,0.03873455050992414,trending_up
2023-09-06,-0.09111385408082295,-0.38782252337559114,0.05336489706299852,range_bound
